#{"t_start": 1711238486.2517073, "env_id": "LunarLander-v2"}
r,l,t
288.952734,208,4165.074871
288.910197,222,4166.093189
78.440558,126,4166.794994
259.827612,211,4167.777722
272.046575,214,4168.823428
257.508804,195,4173.741443
249.298306,187,4174.767858
275.383166,197,4175.858276
286.991336,228,4176.891871
315.360101,196,4177.779891
261.055273,204,4182.933688
279.728698,200,4184.156699
312.28122,218,4185.55943
286.903802,206,4186.780895
287.13728,215,4188.21633
303.144299,221,4193.550575
292.647416,220,4194.589947
179.415237,1000,4204.696905
296.799863,215,4205.778449
258.056269,197,4206.604956
262.184718,224,4207.708123
285.743568,198,4212.799381
263.692855,199,4213.921383
293.801396,230,4215.100305
62.754742,132,4215.808794
299.050658,228,4216.849191
264.164575,181,4221.708416
296.241557,211,4222.617936
306.078837,186,4223.414306
289.119502,196,4224.222152
61.339055,122,4224.724338
253.094879,189,4225.505998
305.876332,198,4230.498533
239.10338,205,4231.312853
305.114694,202,4232.154912
302.334099,199,4232.969579
274.337832,224,4233.941212
278.194092,203,4240.374454
255.815361,183,4241.346549
290.88581,186,4242.234553
268.360787,195,4243.080062
312.334023,195,4244.045136
260.400768,192,4249.090838
280.950334,222,4250.089278
246.308163,185,4250.880764
272.45403,183,4251.791706
286.590645,171,4252.589868
299.309821,217,4253.749132
286.651678,202,4258.876141
273.228606,203,4259.771145
56.072318,129,4260.401221
301.330782,204,4261.522938
309.523883,206,4262.475741
275.434203,191,4267.566141
246.988138,199,4268.41751
275.589243,170,4269.174895
259.804161,206,4270.121454
280.881942,170,4271.037019
292.913332,183,4271.953015
272.971395,200,4277.117949
293.027012,206,4278.098748
293.097967,228,4279.044203
316.710385,194,4279.861743
41.519587,114,4280.465703
284.610509,197,4285.601599
261.851437,225,4286.766377
303.814234,230,4287.736365
274.430245,195,4288.667855
293.742031,208,4289.709962
280.820714,200,4294.83829
310.230894,177,4295.944898
296.635732,201,4297.123744
304.06536,207,4298.222823
283.588994,181,4299.126717
261.7369,198,4304.010355
274.619075,194,4304.823878
283.588518,231,4306.03907
308.10652,208,4307.097502
304.103237,187,4308.087193
308.364905,197,4313.399393
255.394231,201,4314.321615
245.626231,187,4315.18186
297.235702,186,4316.076025
329.321948,202,4316.97754
248.570938,182,4317.736284
290.158658,218,4323.272993
280.569638,193,4324.36048
297.37584,196,4325.429441
303.825001,203,4326.554671
292.984188,223,4332.000118
303.721248,189,4333.048186
299.696688,203,4334.094901
265.250647,195,4335.091589
291.901708,219,4336.179027
297.398887,200,4337.079726
285.76948,183,4342.247294
285.285137,171,4343.047748
239.504992,209,4344.094216
269.236819,190,4345.122065
300.036957,180,4346.046983
292.160396,193,4351.287782
284.777036,211,4352.42246
304.395143,236,4353.68634
301.857063,200,4354.948148
282.199951,218,4356.426642
298.072217,204,4361.885335
286.828325,185,4362.653488
301.298442,199,4363.445096
302.881682,189,4364.244731
252.822116,178,4365.074696
303.098063,210,4370.624238
256.387647,186,4371.499925
291.572416,182,4372.360915
270.160678,199,4373.347
323.162183,213,4374.314775
290.068817,168,4375.046425
302.439481,192,4380.324789
300.113262,178,4381.138481
320.252116,218,4382.066601
263.303643,202,4383.115985
269.313175,182,4384.062189
274.416384,183,4389.110665
303.34332,194,4390.309069
267.544054,211,4391.614539
274.809283,201,4392.832252
263.445386,180,4393.666694
297.28699,186,4398.611461
300.173269,199,4399.477663
62.471967,119,4399.991245
299.332781,193,4400.80627
280.39513,223,4401.72804
300.561612,208,4402.650707
315.516128,182,4407.5978
290.748462,178,4408.327345
300.801157,250,4409.457999
271.111697,195,4410.460755
306.236504,202,4411.425356
263.325145,180,4416.904789
240.055818,187,4417.637759
264.107028,206,4418.819399
279.997437,174,4419.650367
288.307804,182,4420.445921
278.613352,192,4425.949549
269.566615,186,4426.784521
285.475515,233,4427.837211
280.374743,206,4428.806496
267.382406,200,4429.73731
287.253238,205,4434.845751
292.183223,182,4435.625372
295.339006,188,4436.396563
286.400038,216,4437.326245
268.062893,180,4438.106474
280.320897,208,4443.1694
296.047536,195,4444.187584
282.648102,181,4444.948959
308.888821,214,4445.888509
249.122589,185,4446.686732
271.385652,202,4447.630343
307.545423,218,4452.675408
275.266426,200,4453.538752
286.674623,164,4454.428006
308.988507,214,4455.429705
279.251504,195,4456.309472
311.612199,181,4461.408355
282.769855,218,4462.502722
294.045629,214,4463.514719
303.597379,237,4464.500705
279.79067,176,4465.290437
304.122956,203,4470.206869
295.61278,207,4471.144387
253.147464,203,4472.126011
249.239412,165,4472.789094
279.121081,182,4473.567187
316.437589,232,4478.78041
264.451758,236,4479.788708
301.460143,209,4480.694456
312.710053,182,4481.422382
295.854505,212,4482.5193
160.394748,1000,4491.399049
317.304887,200,4496.46973
275.114652,206,4497.30943
272.271883,198,4498.150328
302.094982,248,4499.285816
287.62992,192,4500.179405
293.378944,188,4505.172019
268.702564,203,4506.072019
301.897851,185,4506.847405
306.189247,203,4507.648968
275.562098,187,4508.418144
313.875038,214,4513.487807
268.983093,186,4514.242644
295.858338,195,4515.323768
272.335591,190,4516.238505
309.411104,187,4517.250177
315.990173,248,4522.694774
306.7709,192,4523.630719
291.247789,164,4524.404664
299.94376,212,4525.355899
67.406183,154,4526.144339
314.604296,202,4527.149223
301.259116,182,4531.979251
271.757051,167,4532.704298
269.538094,235,4533.652033
296.517821,208,4534.485619
267.388894,193,4535.31164
252.718148,187,4541.116164
288.198778,450,4543.211771
282.453644,191,4543.965028
303.020962,225,4544.89437
302.927987,192,4550.200386
303.542506,209,4551.320826
308.428983,188,4552.230184
274.584564,190,4553.138175
311.573734,181,4554.043731
308.887133,222,4559.335905
261.344765,181,4560.342613
264.443081,179,4561.058872
269.712845,179,4561.748524
285.851019,172,4562.424452
299.278995,191,4563.188692
314.957465,209,4568.124055
258.35698,188,4568.927592
309.973574,217,4569.857848
274.333271,173,4570.598701
290.875353,171,4571.384712
289.491824,163,4576.321386
301.727946,180,4577.193396
297.965772,198,4578.136302
320.098082,223,4579.185856
289.656858,168,4579.963623
273.334494,177,4585.204584
266.778253,175,4585.967297
293.943528,211,4586.841882
271.019805,179,4587.573834
270.868158,178,4588.300395
312.640272,179,4589.064084
268.877987,190,4594.203839
291.088923,187,4594.961993
261.192774,207,4595.854924
286.382796,198,4596.672367
257.135273,182,4597.422177
279.493047,203,4602.725667
301.55032,197,4603.548784
251.078292,186,4604.30991
296.761629,200,4605.166522
267.884922,177,4605.904454
257.124431,180,4606.686733
317.564649,188,4611.95628
266.029533,166,4612.822793
268.961053,176,4613.528922
298.129477,190,4614.32884
300.221476,199,4615.31222
310.761327,188,4620.42508
284.750544,202,4621.308893
313.357734,235,4622.471345
293.706902,171,4623.266802
296.662548,193,4624.032899
301.264695,555,4631.036512
283.179227,186,4631.980989
310.463794,199,4632.827382
261.250786,164,4633.617072
261.227569,181,4638.503998
294.874733,208,4639.361288
288.560859,182,4640.086668
297.523378,199,4640.842397
302.830972,191,4641.596939
299.309274,185,4646.697893
307.387044,166,4647.32697
249.94199,185,4648.071308
266.508523,176,4648.861621
273.663423,183,4649.739655
283.831461,211,4650.937164
276.179491,181,4656.13061
270.062689,177,4656.879625
283.604641,196,4657.66679
266.09022,202,4658.467511
293.493489,160,4659.1177
267.718319,194,4664.342552
246.531858,177,4665.144456
298.550776,193,4666.174713
289.375931,194,4667.217577
281.71282,186,4668.149123
281.926298,198,4669.193037
268.001493,167,4674.586056
265.187613,185,4675.358401
313.387208,195,4676.128934
267.218021,168,4676.786229
255.244678,162,4677.414105
277.416927,191,4678.239857
258.626769,191,4684.145405
281.736424,176,4684.914936
267.967234,169,4685.638571
267.292822,199,4686.559881
278.154875,197,4687.715506
278.658138,189,4693.194783
307.676311,177,4693.915868
287.232315,191,4694.69402
301.821929,207,4695.639194
320.959916,206,4696.773634
319.724598,182,4702.360146
298.383071,176,4703.470356
304.92868,207,4704.637015
290.864584,217,4705.681369
288.670241,174,4706.527663
258.189009,177,4707.233368
288.537108,200,4712.632531
270.458015,182,4713.413972
